Building target 'test' in configuration 'linux-x86_64-server-fastdebug'
Running tests using JTREG control variable 'RETAIN=all;JOBS=16;TIMEOUT_FACTOR=16;JAVA_OPTIONS=-XX:UseAVX=0 -XX:UseSSE=0 -Xbatch -XX:+DeoptimizeALot -XX:+SafepointALot'
Test selection 'test/hotspot/jtreg:hotspot_vector_1', will run:
* jtreg:test/hotspot/jtreg:hotspot_vector_1
        -J-Dtest.classes=/home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/build/linux-x86_64-server-fastdebug/test-support/jtreg_test_jdk_jdk_vector/classes/15/jdk/incubator/vector/Double512VectorTests.d \
        -J-Dtest.class.path=/home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/build/linux-x86_64-server-fastdebug/test-support/jtreg_test_jdk_jdk_vector/classes/15/jdk/incubator/vector/Double512VectorTests.d:/home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/build/linux-x86_64-server-fastdebug/test-support/jtreg_test_jdk_jdk_vector/classes/15/test/lib \
        -J-Dtest.class.path.prefix=/home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/build/linux-x86_64-server-fastdebug/test-support/jtreg_test_jdk_jdk_vector/classes/15/jdk/incubator/vector/Double512VectorTests.d:/home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/test/jdk/jdk/incubator/vector:/home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/build/linux-x86_64-server-fastdebug/test-support/jtreg_test_jdk_jdk_vector/classes/15/test/lib \
        -J-Dtest.modules=jdk.incubator.vector \
        -J-Dtest.enable.preview=true \
        --add-modules jdk.incubator.vector \
        -d /home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/build/linux-x86_64-server-fastdebug/test-support/jtreg_test_jdk_jdk_vector/classes/15/jdk/incubator/vector/Double512VectorTests.d \
        -sourcepath /home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/test/jdk/jdk/incubator/vector:/home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/test/lib \
        -classpath /home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/test/jdk/jdk/incubator/vector:/home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/build/linux-x86_64-server-fastdebug/test-support/jtreg_test_jdk_jdk_vector/classes/15/jdk/incubator/vector/Double512VectorTests.d:/home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/build/linux-x86_64-server-fastdebug/test-support/jtreg_test_jdk_jdk_vector/classes/15/test/lib:/home/jatinbha/sandboxes/jtreg/build/images/jtreg/lib/testng-7.3.0.jar:/home/jatinbha/sandboxes/jtreg/build/images/jtreg/lib/guice-5.1.0.jar:/home/jatinbha/sandboxes/jtreg/build/images/jtreg/lib/jcommander-1.82.jar \
        --enable-preview \
        -source 25 /home/jatinbha/sandboxes/lworld+vector/valhalla.new_merge/valhalla/test/jdk/jdk/incubator/vector/Double512VectorTests.java
direct:
warning: [incubating] using incubating module(s): jdk.incubator.vector
1 warning

ACTION: testng -- Failed. Execution failed: `main' threw exception: java.lang.Exception: config failures: 0, test failures: 1
REASON: User specified action: run testng/othervm/timeout=300 -ea -esa -Xbatch -XX:-TieredCompilation Double512VectorTests 
TIME:   165.702 seconds
messages:
command: testng -ea -esa -Xbatch -XX:-TieredCompilation Double512VectorTests
reason: User specified action: run testng/othervm/timeout=300 -ea -esa -Xbatch -XX:-TieredCompilation Double512VectorTests 
started: Wed Apr 16 17:31:07 IST 2025
Mode: othervm [/othervm specified]
Additional options from @modules: --add-modules jdk.incubator.vector
Process id: 1467979
finished: Wed Apr 16 17:33:53 IST 2025
elapsed time (seconds): 165.702
configuration:
Boot Layer
  add modules: jdk.incubator.vector

STDOUT:
For random generator using seed: -1768534787041283676
To re-run test with same seed value please add "-Djdk.test.lib.random.seed=-1768534787041283676" to command line.
test Double512VectorTests.ABSDouble512VectorTests(double[-i * 5]): success [350ms]
test Double512VectorTests.ABSDouble512VectorTests(double[i * 5]): success [362ms]
test Double512VectorTests.ABSDouble512VectorTests(double[i + 1]): success [11ms]
test Double512VectorTests.ABSDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [4ms]
test Double512VectorTests.ABSDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [49ms]
test Double512VectorTests.ABSDouble512VectorTests(double[cornerCaseValue(i)]): success [4ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[-i * 5], mask[i % 2]): success [155ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[i * 5], mask[i % 2]): success [182ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[i + 1], mask[i % 2]): success [38ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[0.01 + (i / (i + 1))], mask[i % 2]): success [2ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(AbstractVectorTest$1@25daae7f, mask[i % 2]): success [68ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[cornerCaseValue(i)], mask[i % 2]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[-i * 5], mask[true]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[i * 5], mask[true]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[i + 1], mask[true]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[0.01 + (i / (i + 1))], mask[true]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(AbstractVectorTest$1@25daae7f, mask[true]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[cornerCaseValue(i)], mask[true]): success [5ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[-i * 5], mask[false]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[i * 5], mask[false]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[i + 1], mask[false]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[0.01 + (i / (i + 1))], mask[false]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(AbstractVectorTest$1@25daae7f, mask[false]): success [1ms]
test Double512VectorTests.ABSMaskedDouble512VectorTests(double[cornerCaseValue(i)], mask[false]): success [1ms]
test Double512VectorTests.ACOSDouble512VectorTests(double[-i * 5]): success [94ms]
test Double512VectorTests.ACOSDouble512VectorTests(double[i * 5]): success [34ms]
test Double512VectorTests.ACOSDouble512VectorTests(double[i + 1]): success [8ms]
test Double512VectorTests.ACOSDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [5ms]
test Double512VectorTests.ACOSDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [60ms]
test Double512VectorTests.ACOSDouble512VectorTests(double[cornerCaseValue(i)]): success [3ms]
test Double512VectorTests.ADDDouble512VectorTests(double[-i * 5], double[i * 5]): success [84ms]
test Double512VectorTests.ADDDouble512VectorTests(double[-i * 5], double[i + 1]): success [261ms]
test Double512VectorTests.ADDDouble512VectorTests(double[-i * 5], double[0.01 + (i / (i + 1))]): success [3ms]
test Double512VectorTests.ADDDouble512VectorTests(double[-i * 5], AbstractVectorTest$1@25daae7f): success [3ms]
test Double512VectorTests.ADDDouble512VectorTests(double[-i * 5], double[cornerCaseValue(i)]): success [68ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastLongSmokeTest(double[-i * 5], double[i * 5]): success [16ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastLongSmokeTest(double[-i * 5], double[i + 1]): success [0ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastLongSmokeTest(double[-i * 5], double[0.01 + (i / (i + 1))]): success [0ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastLongSmokeTest(double[-i * 5], AbstractVectorTest$1@25daae7f): success [0ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastLongSmokeTest(double[-i * 5], double[cornerCaseValue(i)]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[i * 5], mask[i % 2]): success [32ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[i + 1], mask[i % 2]): success [8ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[0.01 + (i / (i + 1))], mask[i % 2]): success [3ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], AbstractVectorTest$1@25daae7f, mask[i % 2]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[cornerCaseValue(i)], mask[i % 2]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[i * 5], mask[true]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[i + 1], mask[true]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[0.01 + (i / (i + 1))], mask[true]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], AbstractVectorTest$1@25daae7f, mask[true]): success [14ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[cornerCaseValue(i)], mask[true]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[i * 5], mask[false]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[i + 1], mask[false]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[0.01 + (i / (i + 1))], mask[false]): success [2ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], AbstractVectorTest$1@25daae7f, mask[false]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsBroadcastMaskedLongSmokeTest(double[-i * 5], double[cornerCaseValue(i)], mask[false]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[i * 5], mask[i % 2]): success [123ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[i + 1], mask[i % 2]): success [53ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[0.01 + (i / (i + 1))], mask[i % 2]): success [7ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], AbstractVectorTest$1@25daae7f, mask[i % 2]): success [2ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[cornerCaseValue(i)], mask[i % 2]): success [72ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[i * 5], mask[true]): success [2ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[i + 1], mask[true]): success [2ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[0.01 + (i / (i + 1))], mask[true]): success [2ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], AbstractVectorTest$1@25daae7f, mask[true]): success [2ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[cornerCaseValue(i)], mask[true]): success [2ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[i * 5], mask[false]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[i + 1], mask[false]): success [1ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[0.01 + (i / (i + 1))], mask[false]): success [2ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], AbstractVectorTest$1@25daae7f, mask[false]): success [2ms]
test Double512VectorTests.ADDDouble512VectorTestsMasked(double[-i * 5], double[cornerCaseValue(i)], mask[false]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTests(double[-i * 5]): success [115ms]
test Double512VectorTests.ADDReduceDouble512VectorTests(double[i * 5]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTests(double[i + 1]): success [71ms]
test Double512VectorTests.ADDReduceDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [1ms]
test Double512VectorTests.ADDReduceDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [1ms]
test Double512VectorTests.ADDReduceDouble512VectorTests(double[cornerCaseValue(i)]): success [1ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[-i * 5], mask[i % 2]): success [69ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[i * 5], mask[i % 2]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[i + 1], mask[i % 2]): success [89ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[0.01 + (i / (i + 1))], mask[i % 2]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(AbstractVectorTest$1@25daae7f, mask[i % 2]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[cornerCaseValue(i)], mask[i % 2]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[-i * 5], mask[true]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[i * 5], mask[true]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[i + 1], mask[true]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[0.01 + (i / (i + 1))], mask[true]): success [3ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(AbstractVectorTest$1@25daae7f, mask[true]): success [3ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[cornerCaseValue(i)], mask[true]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[-i * 5], mask[false]): success [3ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[i * 5], mask[false]): success [22ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[i + 1], mask[false]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[0.01 + (i / (i + 1))], mask[false]): success [12ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(AbstractVectorTest$1@25daae7f, mask[false]): success [2ms]
test Double512VectorTests.ADDReduceDouble512VectorTestsMasked(double[cornerCaseValue(i)], mask[false]): success [3ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTests(double[-i * 5]): success [10ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTests(double[i * 5]): success [1ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTests(double[i + 1]): success [1ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [1ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [2ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTests(double[cornerCaseValue(i)]): success [3ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[-i * 5], mask[i % 2]): success [9ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[i * 5], mask[i % 2]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[i + 1], mask[i % 2]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[0.01 + (i / (i + 1))], mask[i % 2]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(AbstractVectorTest$1@25daae7f, mask[i % 2]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[cornerCaseValue(i)], mask[i % 2]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[-i * 5], mask[true]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[i * 5], mask[true]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[i + 1], mask[true]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[0.01 + (i / (i + 1))], mask[true]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(AbstractVectorTest$1@25daae7f, mask[true]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[cornerCaseValue(i)], mask[true]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[-i * 5], mask[false]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[i * 5], mask[false]): success [1ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[i + 1], mask[false]): success [0ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[0.01 + (i / (i + 1))], mask[false]): success [10ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(AbstractVectorTest$1@25daae7f, mask[false]): success [1ms]
test Double512VectorTests.ADDReduceLongDouble512VectorTestsMasked(double[cornerCaseValue(i)], mask[false]): success [0ms]
test Double512VectorTests.ASINDouble512VectorTests(double[-i * 5]): success [131ms]
test Double512VectorTests.ASINDouble512VectorTests(double[i * 5]): success [81ms]
test Double512VectorTests.ASINDouble512VectorTests(double[i + 1]): success [8ms]
test Double512VectorTests.ASINDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [3ms]
test Double512VectorTests.ASINDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [55ms]
test Double512VectorTests.ASINDouble512VectorTests(double[cornerCaseValue(i)]): success [2ms]
test Double512VectorTests.ATAN2Double512VectorTests(double[-i * 5], double[i * 5]): success [268ms]
test Double512VectorTests.ATAN2Double512VectorTests(double[-i * 5], double[i + 1]): success [64ms]
test Double512VectorTests.ATAN2Double512VectorTests(double[-i * 5], double[0.01 + (i / (i + 1))]): success [9ms]
test Double512VectorTests.ATAN2Double512VectorTests(double[-i * 5], AbstractVectorTest$1@25daae7f): success [14ms]
test Double512VectorTests.ATAN2Double512VectorTests(double[-i * 5], double[cornerCaseValue(i)]): success [78ms]
test Double512VectorTests.ATANDouble512VectorTests(double[-i * 5]): success [19ms]
test Double512VectorTests.ATANDouble512VectorTests(double[i * 5]): success [69ms]
test Double512VectorTests.ATANDouble512VectorTests(double[i + 1]): success [8ms]
test Double512VectorTests.ATANDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [10ms]
test Double512VectorTests.ATANDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [62ms]
test Double512VectorTests.ATANDouble512VectorTests(double[cornerCaseValue(i)]): success [1ms]
test Double512VectorTests.BroadcastDouble512VectorTests(double[-i * 5]): success [44ms]
test Double512VectorTests.BroadcastDouble512VectorTests(double[i * 5]): success [62ms]
test Double512VectorTests.BroadcastDouble512VectorTests(double[i + 1]): success [28ms]
test Double512VectorTests.BroadcastDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [28ms]
test Double512VectorTests.BroadcastDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [92ms]
test Double512VectorTests.BroadcastDouble512VectorTests(double[cornerCaseValue(i)]): success [28ms]
test Double512VectorTests.BroadcastLongDouble512VectorTestsSmokeTest(double[-i * 5]): success [2ms]
test Double512VectorTests.BroadcastLongDouble512VectorTestsSmokeTest(double[i * 5]): success [2ms]
test Double512VectorTests.BroadcastLongDouble512VectorTestsSmokeTest(double[i + 1]): success [2ms]
test Double512VectorTests.BroadcastLongDouble512VectorTestsSmokeTest(double[cornerCaseValue(i)]): success [2ms]
test Double512VectorTests.CBRTDouble512VectorTests(double[-i * 5]): success [37ms]
test Double512VectorTests.CBRTDouble512VectorTests(double[i * 5]): success [107ms]
test Double512VectorTests.CBRTDouble512VectorTests(double[i + 1]): success [3ms]
test Double512VectorTests.CBRTDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [3ms]
test Double512VectorTests.CBRTDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [89ms]
test Double512VectorTests.CBRTDouble512VectorTests(double[cornerCaseValue(i)]): success [49ms]
test Double512VectorTests.COSDouble512VectorTests(double[-i * 5]): success [16ms]
test Double512VectorTests.COSDouble512VectorTests(double[i * 5]): success [73ms]
test Double512VectorTests.COSDouble512VectorTests(double[i + 1]): success [2ms]
test Double512VectorTests.COSDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [2ms]
test Double512VectorTests.COSDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [76ms]
test Double512VectorTests.COSDouble512VectorTests(double[cornerCaseValue(i)]): success [1ms]
test Double512VectorTests.COSHDouble512VectorTests(double[-i * 5]): success [50ms]
test Double512VectorTests.COSHDouble512VectorTests(double[i * 5]): success [128ms]
test Double512VectorTests.COSHDouble512VectorTests(double[i + 1]): success [8ms]
test Double512VectorTests.COSHDouble512VectorTests(double[0.01 + (i / (i + 1))]): success [3ms]
test Double512VectorTests.COSHDouble512VectorTests(AbstractVectorTest$1@25daae7f): success [77ms]
test Double512VectorTests.COSHDouble512VectorTests(double[cornerCaseValue(i)]): success [62ms]
test Double512VectorTests.DIVDouble512VectorTests(double[-i * 5], double[i * 5]): success [163ms]
test Double512VectorTests.DIVDouble512VectorTests(double[-i * 5], double[i + 1]): success [146ms]
test Double512VectorTests.DIVDouble512VectorTests(double[-i * 5], double[0.01 + (i / (i + 1))]): success [3ms]
test Double512VectorTests.DIVDouble512VectorTests(double[-i * 5], AbstractVectorTest$1@25daae7f): success [4ms]
test Double512VectorTests.DIVDouble512VectorTests(double[-i * 5], double[cornerCaseValue(i)]): success [73ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[i * 5], mask[i % 2]): success [18ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[i + 1], mask[i % 2]): success [21ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[0.01 + (i / (i + 1))], mask[i % 2]): success [3ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], AbstractVectorTest$1@25daae7f, mask[i % 2]): success [3ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[cornerCaseValue(i)], mask[i % 2]): success [78ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[i * 5], mask[true]): success [2ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[i + 1], mask[true]): success [2ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[0.01 + (i / (i + 1))], mask[true]): success [2ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], AbstractVectorTest$1@25daae7f, mask[true]): success [2ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[cornerCaseValue(i)], mask[true]): success [2ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[i * 5], mask[false]): success [2ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[i + 1], mask[false]): success [3ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[0.01 + (i / (i + 1))], mask[false]): success [3ms]
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], AbstractVectorTest$1@25daae7f, mask[false]): failure [43ms]
java.lang.AssertionError: at index #136, input1 = -680.0, input2 = 1.7976931348623157E308, mask = false expected [-680.0] but found [0.0]
	at org.testng.Assert.fail(Assert.java:99)
	at org.testng.Assert.failNotEquals(Assert.java:1037)
	at org.testng.Assert.assertEquals(Assert.java:701)
	at Double512VectorTests.assertArraysEquals(Double512VectorTests.java:473)
	at Double512VectorTests.assertArraysEquals(Double512VectorTests.java:463)
	at Double512VectorTests.DIVDouble512VectorTestsMasked(Double512VectorTests.java:1811)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:104)
	at java.base/java.lang.reflect.Method.invoke(Method.java:565)
	at org.testng.internal.MethodInvocationHelper.invokeMethod(MethodInvocationHelper.java:132)
	at org.testng.internal.TestInvoker.invokeMethod(TestInvoker.java:599)
	at org.testng.internal.TestInvoker.invokeTestMethod(TestInvoker.java:174)
	at org.testng.internal.MethodRunner.runInSequence(MethodRunner.java:46)
	at org.testng.internal.TestInvoker$MethodInvocationAgent.invoke(TestInvoker.java:822)
	at org.testng.internal.TestInvoker.invokeTestMethods(TestInvoker.java:147)
	at org.testng.internal.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:146)
	at org.testng.internal.TestMethodWorker.run(TestMethodWorker.java:128)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1604)
	at org.testng.TestRunner.privateRun(TestRunner.java:764)
	at org.testng.TestRunner.run(TestRunner.java:585)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:384)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:378)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:337)
	at org.testng.SuiteRunner.run(SuiteRunner.java:286)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:53)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:96)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1218)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1140)
	at org.testng.TestNG.runSuites(TestNG.java:1069)
	at org.testng.TestNG.run(TestNG.java:1037)
	at com.sun.javatest.regtest.agent.TestNGRunner.main(TestNGRunner.java:107)
	at com.sun.javatest.regtest.agent.TestNGRunner.main(TestNGRunner.java:63)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:104)
	at java.base/java.lang.reflect.Method.invoke(Method.java:565)
	at com.sun.javatest.regtest.agent.MainWrapper$MainTask.run(MainWrapper.java:138)
	at java.base/java.lang.Thread.run(Thread.java:1447)
test Double512VectorTests.DIVDouble512VectorTestsMasked(double[-i * 5], double[cornerCaseValue(i)], mask[false]): success [3ms]
test Double512VectorTests.EQDouble512VectorTests(double[i], double[i]): success [301ms]
test Double512VectorTests.EQDouble512VectorTests(double[i], double[i - length / 2]): success [187ms]
test Double512VectorTests.EQDouble512VectorTests(double[i], double[i + 1]): success [54ms]
test Double512VectorTests.EQDouble512VectorTests(double[i], double[i - 2]): success [46ms]
test Double512VectorTests.EQDouble512VectorTests(double[i], double[zigZag(i)]): success [75ms]
test Double512VectorTests.EQDouble512VectorTests(double[i], double[cornerCaseValue(i)]): success [45ms]
test Double512VectorTests.EQDouble512VectorTests(double[i - length / 2], double[i]): success [42ms]
test Double512VectorTests.EQDouble512VectorTests(double[i - length / 2], double[i - length / 2]): success [41ms]
test Double512VectorTests.EQDouble512VectorTests(double[i - length / 2], double[i + 1]): success [41ms]
test Double512VectorTests.EQDouble512VectorTests(double[i - length / 2], double[i - 2]): success [79ms]
test Double512VectorTests.EQDouble512VectorTests(double[i - length / 2], double[zigZag(i)]): success [42ms]
test Double512VectorTests.EQDouble512VectorTests(double[i - length / 2], double[cornerCaseValue(i)]): success [41ms]
test Double512VectorTests.EQDouble512VectorTests(double[i + 1], double[i]): success [42ms]
test Double512VectorTests.EQDouble512VectorTests(double[i + 1], double[i - length / 2]): success [47ms]
test Double512VectorTests.EQDouble512VectorTests(double[i + 1], double[i + 1]): success [41ms]
test Double512VectorTests.EQDouble512VectorTests(double[i + 1], double[i - 2]): success [42ms]
test Double512VectorTests.EQDouble512VectorTests(double[i + 1], double[zigZag(i)]): success [41ms]
